dataset,week,day,text,raw_reading,cleaned_reading,file,peak_after,rms_after,clipped_samples,duration_sec,pipeline
senmon,,,水量,すいりょう,すいりょう,53-水量.wav,24200,7512.21,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,確保,かくほ,かくほ,53-確保.wav,24200,4762.83,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,圧力,あつりょく,あつりょく,53-圧力.wav,24200,5744.15,0,0.955,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,有効容量,ゆうこうようりょう,ゆうこうようりょう,53-有効容量.wav,24200,11620.91,0,1.247,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,最高水位,さいこうすいい,さいこうすいい,53-最高水位.wav,24200,9524.85,0,1.249,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,滞留時間,たいりゅうじかん,たいりゅうじかん,53-滞留時間.wav,24200,9880.64,0,1.155,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,減少,げんしょう,げんしょう,53-減少.wav,24200,7945.59,0,0.912,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,雑菌,ざっきん,ざっきん,53-雑菌.wav,24200,5934.36,0,0.852,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,高架水槽,こうかすいそう,こうかすいそう,55-高架水槽.wav,24200,8757.96,0,1.264,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,受水槽,じゅすいそう,じゅすいそう,55-受水槽.wav,24200,7571.08,0,0.990,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,介する,かいする,かいする,55-介する.wav,24200,6809.35,0,0.878,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水道水,すいどうすい,すいどうすい,55-水道水.wav,24200,8351.01,0,1.075,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,一時的,いちじてき,いちじてき,55-一時的.wav,23298,5431.21,0,1.024,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,貯める,ためる,ためる,55-貯める.wav,24200,6854.84,0,0.741,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,設備,せつび,せつび,55-設備.wav,24200,5440.96,0,0.826,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,重力,じゅうりょく,じゅうりょく,55-重力.wav,24200,8068.61,0,0.877,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,使用箇所,しようかしょ,しようかしょ,55-使用箇所.wav,24200,8726.37,0,1.107,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給水,きゅうすい,きゅうすい,55-給水.wav,24200,7190.67,0,0.823,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,容量,ようりょう,ようりょう,55-容量.wav,24200,8792.74,0,0.835,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,程度,ていど,ていど,55-程度.wav,24200,7225.37,0,0.659,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,目安,めやす,めやす,55-目安.wav,24200,6964.27,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,同様,どうよう,どうよう,55-同様.wav,24200,9368.76,0,0.830,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,滞留時間,たいりゅうじかん,たいりゅうじかん,55-滞留時間.wav,24200,9880.64,0,1.155,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,消毒,しょうどく,しょうどく,55-消毒.wav,24200,7529.70,0,0.948,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,効果,こうか,こうか,55-効果.wav,24200,6747.57,0,0.813,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,雑菌,ざっきん,ざっきん,55-雑菌.wav,24200,5934.36,0,0.852,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,汚染,おせん,おせん,55-汚染.wav,24200,5883.74,0,0.750,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水位制御方式,すいいせいごうほうしき,すいいせいごうほうしき,55-水位制御方式.wav,24200,10259.82,0,1.767,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,対,たい,たい,55-対.wav,24200,4238.30,0,0.571,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,高置水槽,こうちすいそう,こうちすいそう,55-高置水槽.wav,24200,8333.37,0,1.266,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,揚水,ようすい,ようすい,55-揚水.wav,24200,8135.76,0,0.833,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,油膜,ゆまく,ゆまく,55-油膜.wav,24200,7293.54,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,付着,ふちゃく,ふちゃく,55-付着.wav,24200,3894.57,0,0.810,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,導通不良,どうつうふりょう,どうつうふりょう,55-導通不良.wav,24200,8825.70,0,1.300,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水位,すいい,すいい,55-水位.wav,23830,6245.67,0,0.690,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,制御,せいぎょ,せいぎょ,55-制御.wav,24200,8146.09,0,0.852,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,機能,きのう,きのう,55-機能.wav,24200,6419.04,0,0.685,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,簡易専用水道,かにせんようすいどう,かにせんようすいどう,55-簡易専用水道.wav,24200,10293.48,0,1.579,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,検査,けんさ,けんさ,55-検査.wav,24200,7276.04,0,0.708,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,清掃,せいそう,せいそう,55-清掃.wav,24200,7912.84,0,0.887,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,義務,ぎむ,ぎむ,55-義務.wav,24200,6288.00,0,0.648,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,通気口,つうきこう,つうきこう,55-通気口.wav,24200,6677.20,0,0.982,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,マンホール,マンホール,マンホール,55-マンホール.wav,24200,8254.51,0,0.857,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,電極座,でんきょくざ,でんきょくざ,55-電極座.wav,24200,8610.52,0,0.992,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,電極棒,でんきょくぼう,でんきょくぼう,55-電極棒.wav,24200,9275.18,0,1.105,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,梯子,はしご,はしご,55-梯子.wav,24200,5664.54,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,オーバーフロー管,オーバーフロー管,オーバーフロー管,55-オーバーフロー管.wav,24200,10439.47,0,1.275,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,防虫網,ぼうちゅうもう,ぼうちゅうもう,55-防虫網.wav,24200,10794.36,0,1.073,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給水管各階へ給水,きゅうすいかんかくかいへきゅうすい,きゅうすいかんかくかいへきゅうすい,55-給水管各階へ給水.wav,24200,9881.37,0,2.264,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,揚水管,ようすいかん,ようすいかん,55-揚水管.wav,24200,9016.01,0,1.042,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,揚水ポンプより,ようすいポンプより,ようすいポンプより,55-揚水ポンプより.wav,24200,10544.84,0,1.474,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水抜き穴,みずぬきあな,みずぬきあな,55-水抜き穴.wav,24200,8849.38,0,1.090,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,構造,こうぞう,こうぞう,55-構造.wav,24200,8264.22,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,揚水ユニットより,ようすいユニットより,ようすいユニットより,55-揚水ユニットより.wav,24200,10513.09,0,1.548,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,制御盤,せいぎょばん,せいぎょばん,55-制御盤.wav,24200,8719.51,0,1.055,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,定水位弁,ていすいいべん,ていすいいべん,55-定水位弁.wav,24200,9247.91,0,1.127,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,ボールタップ,ボールタップ,ボールタップ,55-ボールタップ.wav,24200,8868.41,0,1.072,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,原理,げんり,げんり,57-原理.wav,24200,9029.91,0,0.689,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,羽根車,はねしゃ,はねしゃ,57-羽根車.wav,24200,6679.11,0,0.824,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,使用用途,しようようと,しようようと,57-使用用途.wav,24200,10829.71,0,1.104,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,振動,しんどう,しんどう,57-振動.wav,24200,7405.63,0,0.871,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,委託,いたく,いたく,57-委託.wav,24200,5420.52,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,圧力計,あつりょくけい,あつりょくけい,57-圧力計.wav,24200,7221.19,0,1.105,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,電流計,でんりゅうけい,でんりゅうけい,57-電流計.wav,24200,9573.42,0,1.105,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給水栓,きゅうすいせん,きゅうすいせん,59-給水栓.wav,24200,8047.38,0,1.084,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,末端,まったん,まったん,59-末端.wav,24200,5210.81,0,0.825,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,青銅,せいどう,せいどう,59-青銅.wav,24200,8992.91,0,0.820,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,銅合金,どうごうきん,どうごうきん,59-銅合金.wav,24200,9774.25,0,1.120,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,金属製,きんぞくせい,きんぞくせい,59-金属製.wav,24200,7780.72,0,1.104,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,単水栓,たんすいせん,たんすいせん,59-単水栓.wav,24200,7686.36,0,1.121,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,構造,こうぞう,こうぞう,59-構造.wav,24200,8264.22,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,混合栓,こんごうせん,こんごうせん,59-混合栓.wav,24200,9829.25,0,1.118,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,大便器,だいべんき,だいべんき,61-大便器.wav,24200,8714.91,0,0.995,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,和式,わしき,わしき,61-和式.wav,24200,4694.77,0,0.827,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洋式,ようしき,ようしき,61-洋式.wav,24200,7352.02,0,0.946,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,分類,ぶんるい,ぶんるい,61-分類.wav,24200,7828.36,0,0.758,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,便器,べんき,べんき,61-便器.wav,24200,6572.97,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洗浄,せんじょう,せんじょう,61-洗浄.wav,24200,7923.56,0,0.880,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洗浄弁,せんじょうべん,せんじょうべん,61-洗浄弁.wav,24200,9479.64,0,1.113,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,フラッシュバルブ,フラッシュバルブ,フラッシュバルブ,61-フラッシュバルブ.wav,24200,8222.43,0,1.248,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,用いる,もちいる,もちいる,61-用いる.wav,24200,6934.92,0,0.854,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,誤って,あやまって,あやまって,61-誤って.wav,24200,8351.40,0,1.075,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,異物,いぶつ,いぶつ,61-異物.wav,24200,6675.17,0,0.818,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,詰まり,つまり,つまり,61-詰まり.wav,24200,5549.22,0,0.824,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,溶ける,とける,とける,61-溶ける.wav,24200,5240.97,0,0.743,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,ロータンク,ロータンク,ロータンク,61-ロータンク.wav,24200,7845.13,0,0.949,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,フロート弁,フロートべん,フロートべん,61-フロート弁.wav,24200,9096.61,0,0.980,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,ボールタップ,ボールタップ,ボールタップ,61-ボールタップ.wav,24200,8868.41,0,1.072,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,止水不良,しすいふりょう,しすいふりょう,61-止水不良.wav,24200,7337.87,0,1.156,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,漏水,ろうすい,ろうすい,61-漏水.wav,24200,8189.04,0,0.840,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,程度,ていど,ていど,61-程度.wav,24200,7225.37,0,0.659,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,和風,わふう,わふう,61-和風.wav,24200,5727.00,0,0.709,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洋風,ようふう,ようふう,61-洋風.wav,24200,8738.78,0,0.817,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洗い出し式,あらいだし式,あらいだし式,61-洗い出し式.wav,24200,8191.50,0,1.260,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,サイホン式,サイホン式,サイホン式,61-サイホン式.wav,24200,7526.18,0,1.107,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,サイホンゼット式,サイホンゼット式,サイホンゼット式,61-サイホンゼット式.wav,24200,8714.93,0,1.568,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洗い落し式,あらいおとし式,あらいおとし式,61-洗い落し式.wav,24200,9574.27,0,1.444,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,浮球,うきだま,うきだま,61-浮球.wav,24200,7325.19,0,0.814,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,浮球指示棒,うきだましじぼう,うきだましじぼう,61-浮球指示棒.wav,24200,8379.37,0,1.362,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,鎖,くさり,くさり,61-鎖.wav,24200,3642.06,0,0.742,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,止水戦,しすいせん,しすいせん,61-止水戦.wav,24200,5660.37,0,1.084,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,給水弁,きゅうすいべん,きゅうすいべん,61-給水弁.wav,24200,8814.35,0,1.042,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,流量調節弁,りゅうりょうちょうせつべん,りゅうりょうちょうせつべん,61-流量調節弁.wav,24200,11102.96,0,1.719,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,小便器,しょうべんき,しょうべんき,63-小便器.wav,24200,9095.95,0,1.052,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,壁掛式,かべかけしき,かべかけしき,63-壁掛式.wav,24200,7155.24,0,1.263,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,床置式,ゆかちしき,ゆかちしき,63-床置式.wav,24200,6046.90,0,1.107,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,陶製,とうせい,とうせい,63-陶製.wav,24200,7841.97,0,0.825,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,排水,はいすい,はいすい,63-排水.wav,24200,6173.96,0,0.828,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,壁掛形,かべかけがた,かべかけがた,63-壁掛形.wav,24200,8048.23,0,1.241,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,本体,ほんたい,ほんたい,63-本体.wav,24200,5946.06,0,0.812,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,一体型,いったいがた,いったいがた,63-一体型.wav,24200,8903.85,0,1.084,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,一体,いったい,いったい,63-一体.wav,24200,5457.89,0,0.759,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,構造,こうぞう,こうぞう,63-構造.wav,24200,8264.22,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,除去,じょきょ,じょきょ,63-除去.wav,24200,6185.95,0,0.676,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洗浄水不足,せんじょうすいぶそく,せんじょうすいぶそく,63-洗浄水不足.wav,24200,9808.14,0,1.646,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,尿石,にょうせき,にょうせき,63-尿石.wav,24200,8469.94,0,0.955,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,塩類,えんるい,えんるい,63-塩類.wav,24200,8922.28,0,0.751,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,固まる,かたまる,かたまる,63-固まる.wav,24200,6956.75,0,0.879,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,こびりつき,こびりつき,こびりつき,63-こびりつき.wav,24200,7071.90,0,1.077,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,目隠し,めかくし,めかくし,63-目隠し.wav,24200,5466.94,0,0.984,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,袖,そで,そで,63-袖.wav,24200,5565.75,0,0.655,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,上図,じょうず,じょうず,63-上図.wav,24200,6642.20,0,0.812,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,常に,つねに,つねに,63-常に.wav,24200,5842.35,0,0.816,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,清潔,せいけつ,せいけつ,63-清潔.wav,24200,7066.80,0,1.071,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,保ち,たもち,たもち,63-保ち.wav,24200,6899.02,0,0.821,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,不快感,ふかいかん,ふかいかん,63-不快感.wav,24200,6268.50,0,0.928,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,接続,せつぞく,せつぞく,63-接続.wav,24200,5790.94,0,0.998,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,維持,いじ,いじ,63-維持.wav,24200,5512.11,0,0.597,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,記しる,しるす,しるす,63-記しる.wav,24200,4832.09,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,適正,てきせい,てきせい,63-適正.wav,24200,5257.04,0,0.844,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,洗浄,せんじょう,せんじょう,63-洗浄.wav,24200,7923.56,0,0.880,ffmpeg: gain + limiter + loudnorm + resample to 48k
senmon,,,水量,すいりょう,すいりょう,63-水量.wav,24200,7512.21,0,0.860,ffmpeg: gain + limiter + loudnorm + resample to 48k
